run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl
4413,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,247,86,26,62,0.59889,-0.702922,0.887928,-0.303271,0.0,-259.673,0,9337,0.0701244,1036790,0.526749,731,425,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,1.1353795404565103,1.1220334860858658,1.0795645048095646
4414,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,181,116,27,35,0.684307,-0.670088,0.852465,-0.30739,0.0,-380.413,0,9363,0.0935292,1069480,0.554637,2061,990,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,1.297313642223402,1.4965246665471954,1.1136031854124104
4415,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,131,111,16,57,1.19971,-1.17741,0.741689,-0.386666,0.0,-340.394,0,9400,0.0702585,1042760,0.526999,1028,152,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,2.2744179874118453,1.1241791684800697,1.0857808071405217
4416,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,137,147,19,35,1.18231,-1.05833,0.814889,-0.515328,0.0,-383.025,0,9373,0.0935376,1069910,0.55472,2119,960,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,2.2414309547281417,1.4966590717083537,1.114050925781307
4417,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,169,113,21,69,0.933516,-0.946568,0.85065,-0.522482,0.0,-292.383,0,9352,0.0676091,1032770,0.523739,767,196,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,1.7697656783195574,1.0817871406262,1.075378652988719
4418,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,277,110,23,56,0.713763,-0.690128,0.858081,-0.299713,0.0,-287.291,0,9344,0.0726704,1039870,0.529676,827,516,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,1.353156517782665,1.1627710504083355,1.0827715753588691
4419,ethmac_run_20260127_183154,ethmac,1.0,49,0.66,AREA 1,0,0,0,161,118,26,44,0.704166,-0.81904,0.888306,-0.319968,0.0,-348.461,0,9362,0.0827358,1057770,0.541962,1411,806,555,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183154_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183154_clustered.pt,0.52748,0.0624976,960378,1.3349624630317738,1.3238236348275774,1.1014100697850222
4420,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,214,81,17,59,0.714505,-0.736251,1.80387,-0.166101,0.0,-328.066,0,9334,0.073901,1203560,0.490229,1095,397,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.3545632061879123,1.1824614065180101,1.2532148799743434
4421,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,178,141,25,61,0.891811,-0.895652,1.81006,-0.175172,0.0,-283.343,0,9328,0.0742493,1200590,0.490287,846,547,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.6907010692348527,1.1880344205217481,1.2501223476589427
4422,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,216,93,21,51,0.710336,-0.857769,1.96914,-0.171531,0.0,-346.777,0,9336,0.080274,1216440,0.497225,1358,715,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.3466595889891562,1.284433322239574,1.2666262659077987
4423,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,250,76,16,49,0.689279,-0.730379,1.80658,-0.172045,0.0,-353.288,0,9338,0.0822986,1218740,0.499547,1495,774,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.3067395920224465,1.3168281662015822,1.2690211562530587
4424,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,202,130,23,60,0.822898,-0.83051,1.78087,-0.166337,0.0,-297.99,0,9331,0.0733395,1198720,0.489655,872,585,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.5600553575491016,1.1734770615191623,1.2481751976825792
4425,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,234,99,22,51,0.679801,-0.682711,1.81122,-0.171546,0.0,-346.741,0,9336,0.0817854,1215750,0.49869,1377,694,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.2887711382422082,1.3086166508793937,1.2659077988042209
4426,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,261,107,17,46,0.683975,-0.692215,1.77896,-0.172252,0.0,-365.482,0,9345,0.0863392,1221030,0.503873,1657,856,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.2966842344733451,1.3814802488415556,1.2714056340316
4427,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,228,105,27,40,0.676426,-0.711226,1.80044,-0.176842,0.0,-385.067,0,9347,0.0933418,1226710,0.511466,2062,1022,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.2823727913854555,1.493526151404214,1.2773199719277202
4428,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,167,82,15,43,0.705048,-0.829143,1.77327,-0.30217,0.0,-375.116,0,9353,0.0887688,1224340,0.506664,1805,1015,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.336634564343672,1.4203553416451191,1.2748521936154307
4429,ethmac_run_20260127_183854,ethmac,1.0,45,0.53,AREA 1,1,1,1,132,96,30,42,0.990454,-1.00943,1.46478,-0.173716,0.0,-380.278,0,9361,0.0916756,1226410,0.509663,1967,1005,588,dataset_root/graphs/raw_graphs/ethmac_run_20260127_183854_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_183854_clustered.pt,0.52748,0.0624976,960378,1.877709107454311,1.4668659276516218,1.2770075949261646
4430,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,190,124,21,43,0.555625,-0.569732,1.90183,-0.160786,0.0,-4.88346,0,56,0.0731789,1174480,0.759238,867,526,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.0533574732691289,1.1709073628427333,1.2229351359568836
4431,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,254,111,17,70,0.539773,-0.554911,1.91586,-0.158939,0.0,-4.86116,0,57,0.067117,1167380,0.749242,796,27,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.023305149010389,1.0739132382683494,1.2155422135867335
4432,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,173,141,22,67,0.54853,-0.560676,1.88584,-0.15169,0.0,-4.67307,0,53,0.0652852,1158020,0.746405,653,82,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.039906726321377,1.0446033127672103,1.2057960511381978
4433,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,278,116,19,68,0.54209,-0.554762,1.9111,-0.168753,0.0,-4.86267,0,56,0.0666337,1165650,0.748406,733,43,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.0276977326154546,1.0661801413174266,1.2137408395444294
4434,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,179,103,28,54,0.553592,-0.57128,1.88386,-0.198215,0.0,-4.74772,0,51,0.0688032,1161190,0.752199,670,374,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.0495032987032684,1.1008934743094134,1.209096834787969
4435,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,228,109,22,66,0.537681,-0.547381,1.89304,-0.151657,0.0,-4.65581,0,53,0.0664397,1162430,0.748008,685,73,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.0193391218624404,1.0630760221192495,1.2103879930610655
4436,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,171,108,24,60,0.655156,-0.696562,1.89893,-0.177547,0.0,-4.85039,0,55,0.0669639,1159090,0.749104,682,191,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.242048987639342,1.0714635442000975,1.2069101957770794
4437,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,141,115,26,43,0.669565,-0.673062,1.87864,-0.165409,0.0,-4.91996,0,56,0.0735711,1174370,0.759934,863,530,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.2693656631531054,1.1771828038196668,1.22282059772298
4438,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,146,91,26,50,0.895498,-0.964333,1.91317,-0.170766,0.0,-5.16543,0,61,0.0712909,1170290,0.756152,787,430,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.697690907712141,1.140698202810988,1.2185722705018232
4439,ethmac_run_20260127_192106,ethmac,1.4,70,0.76,DELAY 4,0,1,0,137,136,22,41,1.01994,-1.13355,2.0694,-0.453895,0.0,-7.25331,0,76,0.0744135,1176680,0.761671,992,611,421,dataset_root/graphs/raw_graphs/ethmac_run_20260127_192106_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_192106_clustered.pt,0.52748,0.0624976,960378,1.9336088572078565,1.190661721410102,1.2252259006349584
4440,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,142,79,19,35,0.711795,-0.708344,1.43949,-0.173445,0.0,-317.217,0,9336,0.0845878,1209700,0.458526,1599,850,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.3494255706377494,1.3534567727400733,1.2596081959395156
4441,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,214,140,20,37,0.691364,-0.691484,1.44109,-0.184226,0.0,-309.199,0,9334,0.0830017,1206230,0.456618,1389,799,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.3106923485250626,1.328078198202811,1.2559950352881886
4442,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,267,111,22,47,0.728191,-0.713724,1.43362,-0.168658,0.0,-251.7,0,9312,0.0723383,1189900,0.445862,828,494,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.3805092136194739,1.15745724635826,1.2389913138368434
4443,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,163,121,27,35,0.813982,-0.810848,1.43927,-0.173469,0.0,-317.666,0,9338,0.0857943,1210320,0.459458,1580,847,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.5431523470084174,1.3727615140421392,1.2602537750760638
4444,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,213,75,12,48,0.734216,-0.810339,1.43895,-0.171425,0.0,-323.803,0,9332,0.0708448,1196400,0.444475,1117,64,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.3919314476378253,1.1335603287166227,1.2457594822038822
4445,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,232,137,14,37,0.683494,-0.683153,1.44015,-0.175211,0.0,-317.315,0,9332,0.0827937,1206690,0.456409,1451,741,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.2957723515583532,1.3247500704027033,1.2564740133572405
4446,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,154,115,20,58,0.996039,-0.904727,1.43693,-0.244855,0.0,-261.75,0,9336,0.0682113,1186060,0.441769,809,179,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.8882971866231897,1.0914227106320884,1.2349928882169312
4447,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,219,147,16,62,0.696124,-0.67074,1.43416,-0.167145,0.0,-291.416,0,9323,0.0685915,1190630,0.441923,858,40,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.3197163873511792,1.0975061442359386,1.2397514312072955
4448,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,271,145,12,38,0.682375,-0.676198,1.43215,-0.172546,0.0,-328.415,0,9339,0.0822901,1207660,0.455679,1517,532,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.293650944111625,1.3166921609789817,1.2574840323289371
4449,ethmac_run_20260127_193118,ethmac,1.4,42,0.62,DELAY 2,0,0,0,135,106,27,56,0.906195,-1.15608,1.433,-0.164808,0.0,-208.532,0,9301,0.0697287,1185060,0.443245,749,345,915,dataset_root/graphs/raw_graphs/ethmac_run_20260127_193118_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_193118_clustered.pt,0.52748,0.0624976,960378,1.7179703495867142,1.1157020429584497,1.2339516315450791
4450,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,141,124,27,47,0.751747,-0.71577,1.22981,-0.186952,0.0,-225.743,0,9203,0.0692943,1031560,0.739153,693,286,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.4251668309698948,1.1087513760528405,1.074118732415778
4451,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,180,119,21,70,0.549196,-0.552168,1.21034,-0.161314,0.0,-267.875,0,9277,0.0671277,1031960,0.735056,677,17,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.0411693334344432,1.0740844448426818,1.0745352350845188
4452,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,202,133,13,64,0.563411,-0.583822,1.19822,-0.169207,0.0,-331.674,0,9307,0.0697459,1045210,0.740136,970,34,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.0681182224918482,1.1159772535265353,1.0883318859865594
4453,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,166,141,20,54,0.69616,-0.700634,1.22213,-0.180262,0.0,-276.986,0,9284,0.0679128,1032560,0.73646,698,59,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.319784636384318,1.0866465272266455,1.07515998908763
4454,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,262,114,23,60,0.706093,-0.547854,1.20779,-0.178971,0.0,-251.947,0,9253,0.0671929,1029470,0.735162,635,52,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.33861568211117,1.0751276849031002,1.071942505971607
4455,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,204,103,19,63,0.536573,-0.549821,1.22175,-0.163359,0.0,-284.04,0,9285,0.0678512,1035260,0.736456,737,24,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.0172385682869494,1.085660889378152,1.0779713821016308
4456,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,204,105,21,53,0.693426,-0.544955,1.21718,-0.173406,0.0,-268.623,0,9277,0.0679817,1033260,0.736592,698,68,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.3146015014787291,1.0877489695604312,1.0758888687579267
4457,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,228,99,24,51,0.70215,-0.550228,1.23265,-0.17602,0.0,-244.912,0,9246,0.0684777,1031500,0.737487,689,120,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.331140517176007,1.0956852743145338,1.0740562570154668
4458,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,270,125,12,56,0.716488,-0.583668,1.17704,-0.170347,0.0,-339.395,0,9314,0.0706553,1047310,0.741783,1036,52,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.3583225904299692,1.1305282122833518,1.090518524997449
4459,ethmac_run_20260127_194110,ethmac,2.0,70,0.8,DELAY 1,0,0,1,155,125,16,35,0.816514,-0.992154,1.2012,-0.484766,0.0,-311.333,0,9303,0.0724771,1044530,0.744938,1022,247,827,dataset_root/graphs/raw_graphs/ethmac_run_20260127_194110_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_194110_clustered.pt,0.52748,0.0624976,960378,1.5479525290058391,1.1596781316402551,1.0876238314497
4460,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,151,75,21,44,0.856717,-0.85671,1.75118,-0.166572,0.0,-275.53,0,9262,0.0755977,991330,0.594774,887,528,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.6241696367634793,1.2096096490105221,1.032228976507167
4461,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,274,90,24,56,0.561989,-0.560745,1.75445,-0.166646,0.0,-245.509,0,9248,0.0712005,983742,0.588608,723,280,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.0654223856828695,1.139251747267095,1.024327920881153
4462,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,173,90,22,45,0.838721,-0.826967,1.72058,-0.162877,0.0,-266.563,0,9270,0.0745494,990474,0.593277,848,475,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.5900527034200351,1.1928362049102685,1.0313376607960616
4463,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,270,134,23,57,0.564588,-0.55984,1.76178,-0.1628,0.0,-253.276,0,9261,0.0705612,979503,0.587678,695,243,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.0703495867141883,1.1290225544660915,1.019914033849172
4464,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,244,144,13,52,0.56162,-0.561563,1.80042,-0.176102,0.0,-332.351,0,9304,0.0725031,994103,0.590491,1007,61,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.064722833093198,1.1600941476152684,1.035116381258213
4465,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,138,115,16,53,0.979839,-0.975394,1.62532,-0.324801,0.0,-310.789,0,9311,0.0714861,988272,0.589068,906,85,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.857585121710776,1.1438215227464734,1.0290448136046433
4466,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,176,131,23,65,0.552703,-0.554614,1.74696,-0.169739,0.0,-251.482,0,9255,0.0684542,977320,0.584841,644,108,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.047817926746038,1.0953092598755794,1.0176409705345186
4467,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,280,124,28,53,0.577509,-0.559601,1.76276,-0.190793,0.0,-223.835,0,9214,0.0718608,980611,0.589593,666,387,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.0948453021915525,1.149816952970994,1.021067746241584
4468,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,156,150,20,55,0.726024,-0.736497,1.89503,-0.164521,0.0,-276.856,0,9280,0.071418,983373,0.588845,771,202,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.3764010009858194,1.1427318809042266,1.0239436971692397
4469,ethmac_run_20260127_195025,ethmac,0.7,55,0.78,DELAY 0,0,1,0,197,105,16,49,0.667668,-0.70911,1.76916,-0.16704,0.0,-308.0,0,9296,0.0725242,991000,0.590608,962,124,619,dataset_root/graphs/raw_graphs/ethmac_run_20260127_195025_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_195025_clustered.pt,0.52748,0.0624976,960378,1.2657693182679914,1.1604317605796062,1.0318853618054558
4470,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,139,120,23,56,0.948353,-0.94841,1.7345,-0.422913,0.0,-268.22,0,9296,0.0670266,1070660,0.60869,748,216,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.797893759005081,1.0724667827244567,1.114831868285196
4471,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,206,96,23,66,0.727747,-0.724424,1.72633,-0.159947,0.0,-263.51,0,9280,0.0646081,1062510,0.605251,645,81,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.3796674755440967,1.0337692967409948,1.1063456264096012
4472,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,213,146,26,65,0.895922,-0.875418,1.65014,-0.229888,0.0,-240.737,0,9263,0.0642808,1057040,0.604749,553,107,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.6984947296579966,1.0285322956401526,1.10064995241457
