run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl,max_gap,norm_gap_skew,norm_gap_power,norm_gap_wl,pareto_dist
3177,sha256_run_20260129_090616,sha256,2.0,53,0.63,DELAY 3,0,0,0,275,144,16,55,0.544483,-0.660719,0.0528111,-0.135581,0.0,-2.3369,0,224,0.0130747,410232,0.546898,231,35,207,dataset_root/graphs/raw_graphs/sha256_run_20260129_090616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_090616_clustered.pt,0.516636,0.0114164,280669,1.0539006186173632,1.145255947584177,1.4616220530233122,1.4616220530233122,0.7210486571664734,0.7835513600901524,1.0,0.48692862601552733
3178,sha256_run_20260129_090616,sha256,2.0,53,0.63,DELAY 3,0,0,0,192,146,17,50,0.535442,-0.531746,0.0345448,-0.0218372,0.0,-2.23782,0,225,0.0133023,410297,0.547807,212,64,207,dataset_root/graphs/raw_graphs/sha256_run_20260129_090616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_090616_clustered.pt,0.516636,0.0114164,280669,1.0364008702452017,1.16519217967135,1.4618536425469146,1.4618536425469146,0.7089634968104824,0.7970648673428715,1.0,0.49185594101630287
3179,sha256_run_20260129_090616,sha256,2.0,53,0.63,DELAY 3,0,0,0,194,128,15,61,0.532843,-0.668554,0.0463531,-0.143724,0.0,-2.46149,0,229,0.0129856,410205,0.546563,242,27,207,dataset_root/graphs/raw_graphs/sha256_run_20260129_090616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_090616_clustered.pt,0.516636,0.0114164,280669,1.0313702490728482,1.137451385725798,1.4615258542981233,1.4615258542981233,0.7056804681489188,0.7782629245871552,1.0,0.4825796205295528
3180,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,149,143,24,67,0.700975,-0.732057,-3.43326,0.048886,-48.9218,0.0,36,0,0.0131516,510489,0.483701,164,88,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.3568063394730527,1.1519918713429802,1.8188292971436104,1.8188292971436104,0.745977833985771,0.6333699776840694,1.0,0.9060318486141641
3181,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,220,80,24,70,0.692852,-0.717173,-3.42193,0.049143,-48.5533,0.0,36,0,0.0131371,510424,0.483775,174,77,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.3410834707608452,1.1507217686836482,1.818597707620008,1.818597707620008,0.7374272304103562,0.6327522375410851,1.0,0.899531651751134
3182,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,188,98,18,51,0.885901,-0.984663,-3.40463,-0.218612,-46.9743,-0.259536,36,2,0.0143903,512563,0.488521,245,127,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.7147488754171216,1.2604936757646894,1.826218784404405,1.826218784404405,0.9389613610706354,0.6902205182254662,1.0,1.1231030183051474
3183,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,140,102,19,37,0.669629,-0.672837,-3.40675,-0.0588825,-48.4438,-0.0588825,36,1,0.0181169,517220,0.502435,456,195,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.2961330608010282,1.5869188185417469,1.84281128304159,1.84281128304159,0.7033455203626383,0.8611401683641265,1.0,1.0688776113662577
3184,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,196,105,29,46,0.699137,-0.69427,-3.39701,0.0373125,-47.615,0.0,35,0,0.0153491,513446,0.492152,285,162,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.3532487089556284,1.3444781191969446,1.829364839009652,1.829364839009652,0.7397369185734571,0.7349425825440012,1.0,0.9650367149335762
3185,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,191,139,19,47,0.701813,-0.696887,-3.39076,0.0373513,-47.5405,0.0,35,0,0.0152242,513266,0.491603,267,169,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.358428371232357,1.3335377176693177,1.8287235141750604,1.8287235141750604,0.7428287331041106,0.7292177889837428,1.0,0.9625492036041583
3186,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,166,147,19,48,0.701673,-0.701112,-3.39506,0.0375812,-47.7715,0.0,36,0,0.0148389,512916,0.490258,249,163,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.3581573874062203,1.2997880242458217,1.8274764936633543,1.8274764936633543,0.7431873362615252,0.7112474654271861,1.0,0.9501930967967838
3187,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,250,132,23,44,0.665015,-0.657073,-3.4114,0.038941,-47.9674,0.0,36,0,0.0161594,516071,0.495156,357,147,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.2872022081310635,1.4154549595319015,1.8387174928474466,1.8387174928474466,0.7000543656859957,0.7698055655846953,1.0,0.9790479888970302
3188,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,193,149,20,55,0.57926,-0.559656,-3.4027,0.0481201,-48.1664,0.0,36,0,0.0138815,511955,0.486581,194,128,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.1212149366284967,1.215926211415157,1.8240525316297846,1.8240525316297846,0.6146834683684768,0.6666070139595877,1.0,0.8604532320372855
3189,sha256_run_20260129_095555,sha256,0.7,47,0.53,DELAY 4,1,0,1,200,99,25,49,0.696758,-0.694253,-3.39298,0.041418,-47.776,0.0,36,0,0.0147982,512520,0.490018,252,145,104,dataset_root/graphs/raw_graphs/sha256_run_20260129_095555_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_095555_clustered.pt,0.516636,0.0114164,280669,1.3486439195100612,1.2962229774710066,1.8260655790272526,1.8260655790272526,0.7385517448001432,0.7098447023800242,1.0,0.9442907263373694
3190,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,174,143,25,67,0.977353,-0.933015,0.176632,-0.157937,0.0,-2.57395,0,201,0.0124611,343855,0.644201,147,71,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.891763253044697,1.091508706772713,1.2251263944361508,1.891763253044697,1.0,0.5769795480570759,0.6476108426698595,0.9242821194678041
3191,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,149,141,24,45,0.691099,-0.674664,0.180159,-0.0745681,0.0,-3.12147,0,231,0.0145403,350927,0.655946,248,145,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.3376903661378612,1.2736326687922639,1.2503233346041067,1.3376903661378612,1.0,0.9521132102262628,0.9346881507519578,0.501568931115175
3192,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,263,87,25,53,0.690914,-0.671145,0.147594,-0.0242428,0.0,-2.16224,0,220,0.0134239,347773,0.649552,192,99,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.337332280367609,1.1758435233523703,1.239085898335762,1.337332280367609,1.0,0.8792456000756608,0.9265355488130138,0.44930621948288807
3193,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,277,101,16,53,0.688897,-0.682057,0.141294,-0.0242413,0.0,-2.5554,0,227,0.0133362,347024,0.649176,220,83,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.3334281776724812,1.1681615920955817,1.2364172744407114,1.3334281776724812,1.0,0.8760588771527427,0.9272469977339883,0.4419794094480954
3194,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,242,97,18,35,0.673843,-0.675114,0.192137,-0.05074,0.0,-4.06391,0,260,0.017117,360327,0.669888,399,196,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.3042896739677452,1.4993342910199363,1.283814742632781,1.4993342910199363,0.8699125216968724,1.0,0.8562565068524205,0.6499828828573033
3195,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,207,133,27,45,0.690295,-0.675628,0.179949,-0.0755322,0.0,-3.12926,0,232,0.0145367,350958,0.655928,247,145,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.3361341447363329,1.273317332959602,1.2504337849922862,1.3361341447363329,1.0,0.9529861488652197,0.9358594643496979,0.5004054440344734
3196,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,229,103,19,49,0.722104,-0.685959,0.174859,-0.0274256,0.0,-2.84562,0,234,0.0136398,347675,0.651008,220,113,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.3977036056333667,1.1947549139833924,1.2387367325924843,1.3977036056333667,1.0,0.8547984774225373,0.8862656772149866,0.5030833548661637
3197,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,165,137,30,66,0.97853,-0.93077,0.0573639,-0.172374,0.0,-3.57954,0,212,0.0125102,344379,0.644601,141,77,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.894041452783004,1.0958095371570724,1.226993362287962,1.894041452783004,1.0,0.578556258917643,0.6478175862967958,0.9273702460330453
3198,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,194,118,23,55,0.539052,-0.688216,0.15805,-0.0278688,0.0,-2.15941,0,218,0.0131651,346811,0.648169,189,92,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.0433883817620142,1.153174380715462,1.2356583733864446,1.2356583733864446,0.8443987466394167,0.9332469277532373,1.0,0.2843937614059713
3199,sha256_run_20260129_100401,sha256,1.0,64,0.81,DELAY 0,0,0,1,240,143,17,52,0.672404,-0.658728,0.152246,-0.0242593,0.0,-2.44137,0,223,0.0134398,347459,0.649734,217,82,198,dataset_root/graphs/raw_graphs/sha256_run_20260129_100401_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_100401_clustered.pt,0.516636,0.0114164,280669,1.3015043473548107,1.1772362566132932,1.2379671427909744,1.3015043473548107,1.0,0.9045196499004547,0.9511817192981569,0.4230200032861844
3200,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,184,150,21,43,0.705679,-0.707135,0.373833,-0.0737184,0.0,-2.58398,0,226,0.0143246,380525,0.531061,218,143,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.3659113960312483,1.254738796818612,1.355778514905458,1.3659113960312483,1.0,0.9186092161353538,0.9925815970529039,0.5704045546964578
3201,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,229,140,28,42,0.686411,-0.687598,0.365395,-0.0422113,0.0,-2.57399,0,227,0.0143162,380322,0.531119,234,139,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.3286162791597953,1.2540030132090676,1.3550552430086686,1.3550552430086686,0.9804886450310542,0.9254257490084081,1.0,0.546415972713151
3202,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,227,129,26,41,0.698177,-0.691136,0.360608,-0.0422045,0.0,-2.64311,0,228,0.0145064,380479,0.531975,238,146,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.3513905341478334,1.2706632563680318,1.3556146207810624,1.3556146207810624,0.9968840062887524,0.9373336912196445,1.0,0.5685030029381598
3203,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,189,116,30,57,0.554826,-0.547723,0.376439,-0.0187494,0.0,-1.13234,0,164,0.0131041,376786,0.525503,136,98,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.0739205165725967,1.1478311902175817,1.3424567729246906,1.3424567729246906,0.7999665525415333,0.8550228308036352,1.0,0.38025641992410786
3204,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,219,79,14,40,0.686761,-0.699154,0.365505,-0.0376021,0.0,-2.78108,0,231,0.0144418,380659,0.531931,277,133,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.3292937387251371,1.2650047300374898,1.356255945615654,1.356255945615654,0.9801201189364904,0.9327182926842456,1.0,0.5527930644394208
3205,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,253,112,17,51,0.542588,-0.702949,0.384013,-0.022502,0.0,-2.08348,0,207,0.0135292,378500,0.527498,212,86,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.050232658970726,1.1850670964577275,1.3485636105163021,1.3485636105163021,0.7787787322606465,0.8787624752858492,1.0,0.3978312969019952
3206,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,211,148,19,60,0.530551,-0.688951,0.375183,-0.0893809,0.0,-1.68943,0,192,0.0129839,378076,0.525073,201,50,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.0269338567192376,1.1373024771381521,1.347052934239264,1.347052934239264,0.762355977717527,0.8442893729194342,1.0,0.3741966622380913
3207,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,131,125,23,35,0.905471,-0.90145,0.412025,-0.276011,0.0,-7.0857,0,270,0.0157159,383665,0.537649,368,150,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.752628543113527,1.3766073368137066,1.3669660703533344,1.752628543113527,1.0,0.7854529941456834,0.7799519617117115,0.9181214009278245
3208,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,270,150,22,69,0.54107,-0.537654,0.397026,-0.01587,0.0,-1.12467,0,163,0.0123951,375844,0.522507,165,42,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.0472944200559002,1.08572754984058,1.3391005062903278,1.3391005062903278,0.7820879875231996,0.8107886934105792,1.0,0.3529520198786936
3209,sha256_run_20260129_103616,sha256,1.4,52,0.68,DELAY 1,0,1,1,194,75,19,63,0.554605,-0.544028,0.347244,-0.0183192,0.0,-1.52567,0,184,0.0127291,377812,0.524013,197,48,208,dataset_root/graphs/raw_graphs/sha256_run_20260129_103616_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_103616_clustered.pt,0.516636,0.0114164,280669,1.073492749247052,1.1149837076486457,1.346112324481863,1.346112324481863,0.7974763544790024,0.828299160010899,1.0,0.37204324798974336
3210,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,241,120,26,57,0.55551,-0.550739,-1.70366,-0.0206055,-28.158,-2.02343,32,231,0.0134494,289709,0.608445,178,93,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.0752444661231504,1.1780771521670579,1.032208758359491,1.1780771521670579,0.9127114163493044,1.0,0.8761809500003935,0.19598623911169757
3211,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,185,79,19,42,0.707184,-0.709272,-1.72302,-0.130703,-28.6419,-3.39405,33,250,0.014971,293331,0.618237,280,159,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.3688244721622187,1.3113590974387723,1.0451136391977738,1.3688244721622187,1.0,0.9580184487550306,0.7635118018798234,0.4847795573921131
3212,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,135,149,19,35,0.660999,-0.663224,-1.69449,-0.107501,-27.7587,-4.14206,32,256,0.0176305,298115,0.633235,423,179,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.279428843518454,1.5443134438176658,1.0621586281349205,1.5443134438176658,0.828477436779676,1.0,0.6877869466118094,0.6149969908563157
3213,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,182,138,17,65,0.541607,-0.537759,-1.70852,-0.0211964,-28.1459,-1.99696,32,233,0.0127388,288474,0.604725,212,47,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.0483338365890105,1.1158333625310957,1.027808557411043,1.1158333625310957,0.9395075212763195,1.0,0.9211129474383325,0.128556771505653
3214,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,267,78,27,58,0.573534,-0.568673,-1.70072,-0.0386077,-28.4022,-2.04005,33,228,0.0131374,289407,0.606914,178,89,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.1101316981395024,1.1507480466697033,1.0311327578036762,1.1507480466697033,0.9647043949822502,1.0,0.8960543194383888,0.18927021191482798
3215,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,271,78,28,70,0.535423,-0.540333,-1.67325,-0.0153005,-27.5001,-0.638454,32,167,0.0127065,287343,0.604226,127,92,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.0363640938687975,1.1130040993658246,1.0237788997003587,1.1130040993658246,0.9311413088768535,1.0,0.9198338984408906,0.12106902934830024
3216,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,204,144,13,43,0.680189,-0.680189,-1.69472,-0.126253,-27.8155,-3.43654,32,250,0.014875,292986,0.617252,296,124,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.316572983686774,1.3029501419011247,1.0438844332648065,1.316572983686774,1.0,0.9896528016642865,0.7928800349082336,0.4403669900903464
3217,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,220,119,14,36,0.657286,-0.665675,-1.68339,-0.0983782,-27.4078,-4.17237,32,258,0.0168859,297333,0.629351,409,164,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.2722419653295551,1.4790914824287866,1.0593724280201946,1.4790914824287866,0.8601509645910691,1.0,0.7162318494868352,0.5542286725092128
3218,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,187,139,14,40,0.656327,-0.66549,-1.70669,-0.122541,-27.7539,-3.74198,32,253,0.0159709,295717,0.623732,344,150,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.2703857261205183,1.3989436249605829,1.0536147561718607,1.3989436249605829,0.9081035886319673,1.0,0.7531502609346018,0.48491133093152006
3219,sha256_run_20260129_110453,sha256,1.0,62,0.75,AREA 2,1,0,1,174,123,26,70,0.904019,-0.899813,-1.80622,-0.340114,-27.6372,-5.33167,32,193,0.0126669,287435,0.603956,134,85,162,dataset_root/graphs/raw_graphs/sha256_run_20260129_110453_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_110453_clustered.pt,0.516636,0.0114164,280669,1.749818053716737,1.109535405206545,1.02410668794915,1.749818053716737,1.0,0.6340861570434786,0.5852646712461763,0.7581597793850549
3220,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,275,106,29,46,0.668321,-0.664681,-0.0893952,-0.0257292,-0.269426,-3.56854,6,248,0.0161185,443245,0.449467,356,152,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.2936012976254077,1.4118723940997162,1.579244590603166,1.579244590603166,0.8191266288468579,0.8940175590916384,1.0,0.7690025271296477
3221,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,193,127,23,68,0.712786,-0.710924,-0.0918909,-0.0742033,-0.249365,-1.77817,5,212,0.0131248,437998,0.438443,172,89,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.3796676964052061,1.149644371255387,1.56054997167482,1.56054997167482,0.8840906869034854,0.7366918023275864,1.0,0.6933666189590448
3222,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,149,105,30,60,0.938855,-0.938788,-0.329882,-0.249462,-1.64835,-5.86934,10,261,0.0136361,439462,0.440441,203,115,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.8172465720545994,1.1944308188220454,1.5657660803294984,1.8172465720545994,1.0,0.6572750430183002,0.8616145460982907,1.0128112166115701
3223,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,237,121,24,43,0.696555,-0.683307,-0.214905,-0.0921,-0.699638,-3.9796,8,258,0.0163846,443734,0.450613,388,183,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.348250992962163,1.435180967730633,1.5809868564038065,1.5809868564038065,0.852790766413431,0.9077753947905481,1.0,0.8051130082715595
3224,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,188,108,20,42,0.690464,-0.688623,-0.178655,-0.0888318,-0.449,-4.05907,6,260,0.0169051,444130,0.452411,407,182,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.336461260926455,1.4807732735363162,1.5823977710399082,1.5823977710399082,0.8445798429355531,0.9357781593456067,1.0,0.8267625320267596
3225,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,259,71,20,40,0.718626,-0.70021,-0.199782,-0.0779787,-0.515553,-4.16426,6,270,0.0172742,444693,0.453874,455,175,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.3909715931526259,1.513103955712834,1.5844036926058809,1.5844036926058809,0.8779148897746408,0.9549990086328444,1.0,0.8704378966657238
3226,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,180,78,12,41,0.719693,-0.704781,-0.198278,-0.0887997,-0.505166,-4.1148,7,270,0.0168978,444283,0.452563,441,168,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.3930368770275399,1.4801338425423076,1.5829428971493111,1.5829428971493111,0.8800297721012116,0.9350519498889378,1.0,0.8513688476769838
3227,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,149,95,18,65,0.738994,-0.710943,-0.198214,-0.162118,-0.985401,-3.41814,11,226,0.0136687,439569,0.440277,219,82,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.4303958686580107,1.1972863599733716,1.5661473123145058,1.5661473123145058,0.9133214081529298,0.764478762986849,1.0,0.7380279742871303
3228,sha256_run_20260129_111100,sha256,1.4,42,0.47,DELAY 0,1,0,0,252,100,21,67,0.712,-0.705343,-0.0784173,-0.0742209,-0.217997,-1.90346,5,217,0.0133699,438549,0.439318,193,85,235,dataset_root/graphs/raw_graphs/sha256_run_20260129_111100_raw.pt,dataset_root/graphs/clustered_graphs/sha256_run_20260129_111100_clustered.pt,0.516636,0.0114164,280669,1.3781463157813238,1.1711134858624435,1.5625131382518198,1.5625131382518198,0.8820062257673108,0.7495063287421158,1.0,0.6990675874970147
